date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday,price_ratio,quarter,is_weekend,day_of_year,trend_index,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,product_id
2023-03-24,Groceries,341.0,185.37,0,96.04,4,3,2023,12,0,1.017097477131108,1,0,83,812,283.0,479.0,323.0,316.0,347.2857142857143,101.57216529101228,329.6333333333333,75.73114119783536,0.9873494423939864,0.15855938510313458,0.3131070409358266,-0.9497178427914317,-0.8880573226294939,-0.45973273945210275,6
2023-03-25,Groceries,337.0,185.37,0,94.54,5,3,2023,12,0,1.017097477131108,1,1,84,813,341.0,479.0,393.0,407.0,327.57142857142856,83.53812930404293,332.73333333333335,74.16148890618133,0.9899324950873529,0.14154029521704373,0.28023067519921724,-0.9599326896597442,-0.9106046300942149,-0.41327860778290737,6
2023-03-26,Groceries,355.0,185.37,0,88.39,6,3,2023,12,0,1.017097477131108,1,1,85,814,337.0,395.0,360.0,412.0,307.2857142857143,51.880356866268414,335.3666666666667,72.80653785219458,0.9922222094179324,0.12447926388678854,0.24702218048093433,-0.9690098257244065,-0.9307239310379788,-0.3657225234972706,6
2023-03-27,Groceries,289.0,185.37,0,93.62,0,3,2023,13,0,1.017097477131108,1,0,86,815,355.0,281.0,275.0,253.0,301.57142857142856,41.84039970673057,336.6666666666667,72.79699374871623,0.994217906893952,0.10738134666416291,0.2135209154397958,-0.9769384927771817,-0.9483615800121716,-0.3171912885891056,6
2023-03-28,Groceries,224.0,185.37,0,90.28,1,3,2023,13,0,1.017097477131108,1,0,87,816,289.0,264.0,267.0,275.0,302.7142857142857,41.29049239116306,332.73333333333335,72.04975930627388,0.995918996147179,0.09025161003104143,0.17976658572556292,-0.9837092937736096,-0.9634705485641494,-0.267814305162172,6
2023-03-29,Groceries,260.0,185.37,0,83.76,2,3,2023,13,0,1.017097477131108,1,0,88,817,224.0,250.0,428.0,273.0,297.0,49.49410739337155,326.46666666666664,73.08603023897238,0.9973249731081555,0.07309512989807848,0.1457991969198765,-0.9893142039703661,-0.9760105506323676,-0.21772323039653452,6
2023-03-30,Groceries,267.0,185.37,0,93.33,3,3,2023,13,0,1.017097477131108,1,0,89,818,260.0,283.0,479.0,285.0,298.42857142857144,48.03421399675074,326.7,72.85420017238987,0.9984354211555643,0.055916990100602866,0.11165900712169388,-0.9937465804361781,-0.9859481499638302,-0.16705162550212005,6
2023-03-31,Groceries,312.0,185.37,0,90.72,4,3,2023,13,0,1.017097477131108,1,0,90,819,267.0,341.0,479.0,325.0,296.14285714285717,49.255891598292955,326.43333333333334,73.06430013367007,0.9992500112396835,0.03872228089217473,0.07738647923346355,-0.9970011699250151,-0.9932568492674136,-0.11593459959550653,6
2023-04-01,Groceries,346.0,185.37,0,102.97,5,4,2023,13,0,1.017097477131108,2,1,91,820,312.0,337.0,479.0,369.0,292.0,45.96375383567572,327.73333333333335,72.42495918289296,0.9997685019798909,0.02151609743622297,0.043022233004532014,-0.9990741151022299,-0.997917160865392,-0.06450844944932038,6
2023-04-02,Groceries,359.0,185.37,0,97.28,6,4,2023,13,0,1.017097477131108,2,1,92,821,346.0,355.0,395.0,402.0,293.2857142857143,47.531443226963184,329.76666666666665,72.03910974833998,0.9999907397361901,0.004303538296245444,0.00860699688869101,-0.9999629591162655,-0.9999166586547379,-0.0129102960750112,6
2023-04-03,Groceries,312.0,185.37,0,93.54,0,4,2023,14,0,1.017097477131108,2,0,93,822,359.0,289.0,281.0,294.0,293.85714285714283,48.4129065829501,330.9,72.2287315074303,0.9999166586547379,-0.012910296075008995,-0.025818440227132745,-0.9996666485105112,-0.9992500112396835,0.0387222808921743,6
2023-04-04,Groceries,258.0,185.37,0,91.2,1,4,2023,14,0,1.017097477131108,2,0,94,823,312.0,224.0,264.0,242.0,297.14285714285717,48.80720087387504,329.0,71.94106783596798,0.9995462806873573,-0.030120304846907624,-0.0602132773657918,-0.9981855344718588,-0.9959189961471796,0.0902516100310357,6
2023-04-05,Groceries,268.0,185.37,0,90.74,2,4,2023,14,0,1.017097477131108,2,0,95,824,258.0,260.0,250.0,278.0,302.0,41.45278438577156,324.2,71.70600898207874,0.9988797155850336,-0.0473213883224307,-0.09453674981719702,-0.9955213724144755,-0.9899324950873535,0.14154029521703979,6
2023-04-06,Groceries,321.0,185.37,0,84.85,3,4,2023,14,0,1.017097477131108,2,0,96,825,268.0,267.0,283.0,296.0,303.14285714285717,40.19298683198506,323.3333333333333,72.2387484775949,0.9979171608653922,-0.0645084494493164,-0.128748177452581,-0.99167731989929,-0.9813064702716097,0.1924515819708285,6
2023-04-07,Groceries,302.0,185.37,0,81.11,4,4,2023,14,0,1.017097477131108,2,0,97,826,321.0,312.0,341.0,323.0,310.85714285714283,37.168214787316984,325.96666666666664,70.59280188631804,0.9966589017541702,-0.08167639533042215,-0.16280701293851593,-0.9866579328916572,-0.9700639218515069,0.2428497220959361,6
2023-04-08,Groceries,413.0,185.37,0,85.37,5,4,2023,14,0,1.017097477131108,2,1,98,827,302.0,346.0,337.0,393.0,309.42857142857144,37.30887804467348,326.76666666666665,70.16516639125625,0.9951053111006977,-0.0988201387328705,-0.1966728897935744,-0.9804691603616325,-0.956234826591905,0.29260033563335075,6
2023-04-09,Groceries,355.0,185.37,0,89.41,6,4,2023,14,0,1.017097477131108,2,1,99,828,413.0,359.0,355.0,360.0,319.0,53.38539126015603,330.6666666666667,71.63236281387687,0.9932568492674144,-0.11593459959549905,-0.2303056702306093,-0.9731183372332626,-0.9398560579418964,0.34157076916785295,6
2023-04-10,Groceries,309.0,185.37,0,79.02,0,4,2023,15,0,1.017097477131108,2,0,100,829,355.0,312.0,289.0,275.0,318.42857142857144,52.90512622565344,331.73333333333335,71.75241595516029,0.9911140639934547,-0.13301470653419561,-0.2636654927280067,-0.9646141756912436,-0.9209712877166348,0.3896304495307872,6
2023-04-11,Groceries,280.0,185.37,0,86.72,1,4,2023,15,0,1.017097477131108,2,0,101,830,309.0,258.0,224.0,267.0,318.0,52.977982848222986,328.93333333333334,70.91322202150526,0.9886775902323405,-0.15005539834465187,-0.2967128192734887,-0.9549667548552557,-0.8996308696522459,0.4366512319560585,6
2023-04-12,Groceries,268.0,185.37,0,88.08,2,4,2023,15,0,1.017097477131108,2,0,102,831,280.0,268.0,260.0,428.0,321.14285714285717,49.35392105810304,326.26666666666665,71.20825859374777,0.9859481499638306,-0.16705162550211788,-0.32940848222452757,-0.9441875088342003,-0.8758917051442449,0.4825077417612148,6
2023-04-13,Groceries,275.0,185.37,0,88.11,3,4,2023,15,0,1.017097477131108,2,0,103,832,268.0,321.0,267.0,479.0,321.14285714285717,49.35392105810304,326.03333333333336,71.39326894445121,0.9829265519799822,-0.18399835165768003,-0.3617137307297673,-0.9322892131745134,-0.8498170915275289,0.5270777086423704,6
2023-04-14,Groceries,300.0,185.37,0,85.73,4,4,2023,15,0,1.017097477131108,2,0,104,833,275.0,302.0,312.0,479.0,314.57142857142856,52.34773838749535,326.3,71.17978694099574,0.9796136916454902,-0.20089055513063456,-0.39359027665646557,-0.919285969718611,-0.8214765533024143,0.570242292691787,6
2023-04-15,Groceries,363.0,185.37,0,87.18,5,4,2023,15,0,1.017097477131108,2,1,105,834,300.0,413.0,346.0,479.0,314.2857142857143,52.43317742839962,322.03333333333336,68.66534704680004,0.9760105506323685,-0.21772323039653063,-0.42500033996955183,-0.9051931898913985,-0.7909456567567804,0.6118864012687202,6
2023-04-16,Groceries,380.0,185.37,0,97.34,6,4,2023,15,0,1.017097477131108,2,1,106,835,363.0,355.0,359.0,395.0,307.14285714285717,38.22489839283806,318.1666666666667,62.51183795936159,0.9721181966290617,-0.23449138957040808,-0.45590669350845575,-0.8900275764346782,-0.7583058084785647,0.65189899587871,6
2023-04-17,Groceries,270.0,185.37,0,91.85,0,4,2023,16,0,1.017097477131108,2,0,107,836,380.0,309.0,312.0,281.0,310.7142857142857,44.150176616159015,314.8666666666667,56.00291453827747,0.9679377830240639,-0.25119006388482057,-0.4862727071086924,-0.8738071036110795,-0.7236440382959134,0.6901733882429709,6
2023-04-18,Groceries,258.0,185.37,0,85.55,1,4,2023,16,0,1.017097477131108,2,0,108,837,270.0,280.0,258.0,264.0,305.14285714285717,46.78471463853829,307.9,47.186606808171206,0.963470548564149,-0.2678143051621733,-0.516062391015851,-0.8565509959010046,-0.6870527672236666,0.7266075247685659,6
2023-04-19,Groceries,256.0,185.37,0,87.81,2,4,2023,16,0,1.017097477131108,2,0,109,838,258.0,268.0,268.0,250.0,302.0,49.41996897341465,303.3333333333333,45.0473569459526,0.9587178169872969,-0.28435918728100207,-0.5452404385406484,-0.838279705217776,-0.6486295610349796,0.7611042586607762,6
2023-04-20,Groceries,299.0,185.37,0,87.79,3,4,2023,16,0,1.017097477131108,2,0,110,839,256.0,275.0,321.0,283.0,300.2857142857143,50.979454311562556,302.5,45.70124121154514,0.9536809966304463,-0.3008198076356656,-0.5737722679043213,-0.8190148866680823,-0.6084768701151283,0.7935716089521457,6
2023-04-21,Groceries,347.0,185.37,0,83.87,4,4,2023,16,0,1.017097477131108,2,0,111,840,299.0,300.0,302.0,341.0,303.7142857142857,49.78860072250169,303.6666666666667,45.127660554546914,0.9483615800121713,-0.3171912885891069,-0.601624063224924,-0.7987793728863638,-0.5667017562911182,0.8239230057575538,6
2023-04-22,Groceries,342.0,185.37,0,83.63,5,4,2023,16,0,1.017097477131108,2,1,112,841,347.0,363.0,413.0,337.0,310.42857142857144,52.309518390878466,306.9,44.62205268930237,0.9427611433904206,-0.3334687789181872,-0.6287628145958352,-0.7775971469736264,-0.5234156073655553,0.8520775211013062,6
2023-04-23,Groceries,336.0,185.37,0,92.28,6,4,2023,16,0,1.017097477131108,2,1,113,842,342.0,380.0,355.0,355.0,307.42857142857144,49.30806946419268,308.8666666666667,44.83204929152968,0.9368813462954321,-0.3496474552512267,-0.6551563572090823,-0.7554933140726828,-0.4787338401157919,0.8779600847008863,6
2023-04-24,Groceries,279.0,185.37,0,84.87,0,4,2023,17,0,1.017097477131108,2,0,114,843,336.0,270.0,309.0,289.0,301.14285714285717,40.53980994622598,308.7,44.71761976269941,0.930723931037979,-0.3657225234972702,-0.6807734094770178,-0.7324940716135773,-0.432775592550433,0.9015016841318831,6
2023-04-25,Groceries,297.0,185.37,0,81.23,1,4,2023,17,0,1.017097477131108,2,0,115,844,279.0,258.0,280.0,224.0,302.42857142857144,39.51732591685552,306.76666666666665,44.70569147854323,0.924290722193093,-0.3816892202666596,-0.7055836101071786,-0.7086266782644589,-0.3856634062436072,0.9226395488404876,6
2023-04-26,Groceries,286.0,185.37,0,86.21,2,4,2023,17,0,1.017097477131108,2,0,116,845,297.0,256.0,268.0,260.0,308.0,34.66025581748164,304.8333333333333,43.792680331017515,0.9175836260593937,-0.3975428142825559,-0.7295575540864876,-0.6839194216246105,-0.3375228995941182,0.9413173175128453,6
2023-04-27,Groceries,249.0,185.37,0,86.72,3,4,2023,17,0,1.017097477131108,2,0,117,846,286.0,299.0,275.0,267.0,312.2857142857143,28.458825729546557,304.73333333333335,43.83348848362007,0.9106046300942172,-0.4132786077829021,-0.7526668275320053,-0.6584015846980523,-0.2884824328806121,0.9574851883550383,6
2023-04-28,Groceries,309.0,185.37,0,75.97,4,4,2023,17,0,1.017097477131108,2,0,118,847,249.0,347.0,300.0,312.0,305.14285714285717,37.262262283389674,305.56666666666666,42.46189637402148,0.9033558023246842,-0.42889193791248426,-0.7748840413670416,-0.6321034111873476,-0.23867276600595141,0.9711000518829501,6
2023-04-29,Groceries,334.0,185.37,0,85.32,5,4,2023,17,0,1.017097477131108,2,1,119,848,309.0,342.0,363.0,346.0,299.7142857142857,32.6277708182977,307.2,41.581992123580356,0.8958392907349088,-0.44437817810461355,-0.7961828637826159,-0.6050560696488487,-0.18822670984324363,0.9821256058680007,6
2023-04-30,Groceries,347.0,185.37,0,89.54,6,4,2023,17,0,1.017097477131108,2,1,120,849,334.0,336.0,380.0,359.0,298.57142857142856,30.99923194132897,309.43333333333334,41.14539680402787,0.8880573226294933,-0.4597327394521039,-0.8165380514459156,-0.5772916165517279,-0.13727877211326223,0.9905324521322232,6
2023-05-01,Groceries,306.0,185.37,0,87.12,0,5,2023,18,0,1.017097477131108,2,0,121,850,347.0,279.0,270.0,312.0,300.14285714285717,33.39874534284366,310.6,41.71297656357184,0.880012203973536,-0.4749510720670495,-0.8359254794186359,-0.5488429582847206,-0.08596479873744906,0.9962981749346076,6
2023-05-02,Groceries,235.0,185.37,0,95.67,1,5,2023,18,0,1.017097477131108,2,0,122,851,306.0,297.0,258.0,258.0,304.0,32.08322510804153,309.26666666666665,41.178277947391514,0.8717063187093217,-0.49002866642905957,-0.8543221697498273,-0.5197438121555149,-0.03442161162274639,0.9994074007397048,6
2023-05-03,Groceries,228.0,185.37,0,90.43,2,5,2023,18,0,1.017097477131108,2,0,123,852,235.0,286.0,256.0,268.0,295.14285714285717,41.51075592111982,305.1333333333333,42.224141920464376,0.8631421280499114,-0.5049610547215203,-0.8717063187093217,-0.4900286664290595,0.017213356155828884,0.9998518392091164,6
2023-05-04,Groceries,258.0,185.37,0,91.05,3,5,2023,18,0,1.017097477131108,2,0,124,853,228.0,249.0,299.0,321.0,286.85714285714283,48.790123903061684,302.3333333333333,44.478071569872306,0.8543221697498273,-0.519743812155515,-0.8880573226294926,-0.45973273945210547,0.06880242680231602,0.997630305306586,6
2023-05-05,Groceries,323.0,185.37,0,97.44,4,5,2023,18,0,1.017097477131108,2,0,125,854,258.0,309.0,347.0,302.0,288.14285714285717,47.73338653894266,302.3333333333333,44.478071569872306,0.8452490573530629,-0.5343725582809794,-0.9033558023246849,-0.4288919379124826,0.1202080448993508,0.9927487224577404,6
2023-05-06,Groceries,379.0,185.37,0,86.84,5,5,2023,18,0,1.017097477131108,2,1,126,855,323.0,334.0,342.0,413.0,290.14285714285717,49.02866022857903,304.1666666666667,44.14637356398088,0.8359254794186369,-0.5488429582847192,-0.9175836260593937,-0.39754281428255583,0.17129314418147762,0.9852201067560606,6
2023-05-07,Groceries,367.0,185.37,0,83.48,6,5,2023,18,0,1.017097477131108,2,1,127,856,379.0,347.0,336.0,355.0,296.57142857142856,57.88741124763059,306.1,46.134249376328,0.8263541987239098,-0.5631507242749182,-0.930723931037979,-0.36572252349727014,0.2219215130041605,0.9750645322571959,6
2023-05-08,Groceries,296.0,185.37,0,87.13,0,5,2023,19,0,1.017097477131108,2,0,128,857,367.0,306.0,279.0,309.0,299.42857142857144,61.190568834466994,308.26666666666665,47.442839169949885,0.8165380514459166,-0.5772916165517264,-0.94276114339042,-0.3334687789181888,0.27195815753410246,0.9623090774541495,6
2023-05-09,Groceries,227.0,185.37,0,79.05,1,5,2023,19,0,1.017097477131108,2,0,129,858,296.0,235.0,297.0,280.0,298.0,61.12828041640461,304.3666666666667,43.15128426053283,0.8064799463209446,-0.5912614448635785,-0.9536809966304457,-0.30081980763566724,0.3212696616923633,0.9469877530760756,6
2023-05-10,Groceries,287.0,185.37,0,81.96,2,5,2023,19,0,1.017097477131108,2,0,130,859,227.0,228.0,286.0,268.0,296.85714285714283,62.56044695979602,300.1,44.28539885474787,0.7961828637826158,-0.6050560696488487,-0.9634705485641486,-0.2678143051621749,0.36972454289067386,0.9291414114031741,6
2023-05-11,Groceries,270.0,185.37,0,77.76,3,5,2023,19,0,1.017097477131108,2,0,131,860,287.0,258.0,249.0,275.0,305.2857142857143,55.28928252296908,299.3666666666667,44.315081369456756,0.7856498550787149,-0.6186714032625027,-0.9721181966290608,-0.2344913895704115,0.41719360261231925,0.9088176373395018,6
2023-05-12,Groceries,334.0,185.37,0,82.55,4,5,2023,19,0,1.017097477131108,2,0,132,861,270.0,323.0,309.0,300.0,307.0,53.74321662622425,299.03333333333336,44.50298969680561,0.7748840413670416,-0.6321034111873476,-0.9796136916454895,-0.20089055513063797,0.46355027090284867,0.8860706215341391,6
2023-05-13,Groceries,323.0,185.37,0,76.85,5,5,2023,19,0,1.017097477131108,2,1,133,862,334.0,379.0,334.0,363.0,308.57142857142856,54.44525428616942,301.23333333333335,44.547288576749516,0.7638886127905428,-0.6453481132295501,-0.9859481499638303,-0.16705162550211958,0.508670943852104,0.8609610158889947,6
2023-05-14,Groceries,355.0,185.37,0,76.21,6,5,2023,19,0,1.017097477131108,2,1,134,863,323.0,367.0,347.0,380.0,300.57142857142856,45.79977126164473,302.8333333333333,44.434440924015874,0.7526668275320088,-0.6584015846980483,-0.9911140639934545,-0.13301470653419734,0.5524353131676148,0.8335557718385731,6
2023-05-15,Groceries,276.0,185.37,0,81.25,0,5,2023,20,0,1.017097477131108,2,0,135,864,355.0,296.0,306.0,270.0,298.85714285714283,43.04040183915712,304.6666666666667,45.43683249442475,0.7412220108485965,-0.6712599575675307,-0.9951053111006973,-0.09882013873287397,0.5947266869607603,0.8039279618328236,6
2023-05-16,Groceries,289.0,185.37,0,78.02,1,5,2023,20,0,1.017097477131108,2,0,136,865,276.0,227.0,235.0,258.0,296.0,43.916587602711054,301.76666666666665,44.348683713571546,0.7295575540864876,-0.6839194216246105,-0.9979171608653922,-0.06450844944931634,0.6354323008901761,0.7721565844991654,6
2023-05-17,Groceries,229.0,185.37,0,68.59,2,5,2023,20,0,1.017097477131108,2,0,137,866,289.0,287.0,228.0,256.0,304.85714285714283,32.43161303126098,298.73333333333335,41.85519646667938,0.7176769136759623,-0.6963762255968718,-0.9995462806873573,-0.03012030484690934,0.6744436188329456,0.7383263540031064,6
2023-05-18,Groceries,278.0,185.37,0,70.45,3,5,2023,20,0,1.017097477131108,2,0,138,867,229.0,270.0,258.0,299.0,296.57142857142856,43.331501792794754,297.3666666666667,43.46420115001718,0.7055836101071786,-0.7086266782644589,-0.9999907397361901,0.004303538296241954,0.7116566222817712,0.7025274741691605,6
2023-05-19,Groceries,289.0,185.37,0,71.49,4,5,2023,20,0,1.017097477131108,2,0,139,868,278.0,334.0,323.0,347.0,297.7142857142857,42.61343405435297,298.03333333333336,42.99036245913469,0.6932812268869787,-0.72066714955386,-0.9992500112396836,0.03872228089217124,0.7469720876965532,0.6648553979642888,6
2023-05-20,Groceries,376.0,185.37,0,72.31,5,5,2023,20,0,1.017097477131108,2,1,140,869,289.0,323.0,379.0,342.0,291.2857142857143,39.50828725602624,299.1333333333333,42.294316348680496,0.6807734094770165,-0.7324940716135786,-0.9973249731081556,0.07309512989807677,0.7802958510707748,0.6254105729852473,6
2023-05-21,Groceries,377.0,185.37,0,78.28,6,5,2023,20,0,1.017097477131108,2,1,141,870,376.0,355.0,367.0,336.0,298.85714285714283,50.22425898384285,301.7,44.56158079286,0.6680638642135341,-0.74410393987136,-0.9942179068939521,0.1073813466641612,0.8115390590073615,0.5842981736283678,6
2023-05-22,Groceries,299.0,185.37,0,76.78,0,5,2023,21,0,1.017097477131108,2,0,142,871,377.0,276.0,296.0,279.0,302.0,54.802676333672466,302.7,45.928843014925015,0.6551563572090863,-0.7554933140726794,-0.9899324950873535,0.14154029521704026,0.8406184056344758,0.541627820655985,6
2023-05-23,Groceries,254.0,185.37,0,80.48,1,5,2023,21,0,1.017097477131108,2,0,143,872,299.0,289.0,227.0,297.0,305.2857142857143,53.66163833290371,301.26666666666665,45.32711248730443,0.6420547132365652,-0.7666588193001579,-0.9844738167520929,0.17553149042142416,0.8674563547295957,0.4975132889071827,6
2023-05-24,Groceries,281.0,185.37,0,78.38,2,5,2023,21,0,1.017097477131108,2,0,144,873,254.0,229.0,287.0,286.0,300.2857142857143,56.96113963546866,298.53333333333336,45.631759458345776,0.6287628145958337,-0.7775971469736275,-0.9778483415056564,0.20931464596305052,0.8919813464595451,0.452072203932311,6
2023-05-25,Groceries,307.0,185.37,0,79.42,3,5,2023,21,0,1.017097477131108,2,0,145,874,281.0,278.0,270.0,249.0,307.7142857142857,48.94116973712448,298.6,45.60369011082437,0.6152845999633287,-0.7883050558305247,-0.9700639218515077,0.24284972209593314,0.9141279881853344,0.40542572835999585,6
2023-05-26,Groceries,275.0,185.37,0,76.55,4,5,2023,21,0,1.017097477131108,2,0,146,875,307.0,289.0,334.0,309.0,311.85714285714283,47.20320812341883,298.93333333333334,45.62813207640186,0.601624063224924,-0.7987793728863638,-0.9611297838723017,0.27609697309746534,0.9338372288229239,0.35769823883312896,6
2023-05-27,Groceries,379.0,185.37,0,74.0,5,5,2023,21,0,1.017097477131108,2,1,147,876,275.0,376.0,323.0,334.0,309.85714285714283,48.60873917115583,298.56666666666666,45.779594410258575,0.5877852522924721,-0.8090169943749481,-0.9510565162951529,0.30901699437494967,0.951056516295153,0.3090169943749491,6
2023-05-28,Groceries,383.0,185.37,0,77.88,6,5,2023,21,0,1.017097477131108,2,1,148,877,379.0,377.0,355.0,347.0,310.2857142857143,49.297445118768884,302.9,47.06074577716996,0.5737722679043242,-0.8190148866680803,-0.939856057941895,0.3415707691678567,0.965739937654855,0.2595117970697996,6
2023-05-29,Groceries,265.0,185.37,0,76.41,0,5,2023,22,0,1.017097477131108,2,0,149,878,383.0,299.0,276.0,306.0,311.14285714285717,50.68342454698044,305.3666666666667,49.27857709917686,0.559589262410178,-0.8287700871745027,-0.9275416835791979,0.37371971479046584,0.9778483415056572,0.20931464596304644,6
2023-05-30,Groceries,239.0,185.37,0,73.11,1,5,2023,22,0,1.017097477131108,2,0,150,879,265.0,254.0,289.0,235.0,306.2857142857143,53.58704534280054,303.06666666666666,49.50578742435797,0.5452404385406528,-0.8382797052177731,-0.9141279881853356,0.4054257283599932,0.9873494423939859,0.15855938510313755,6
2023-05-31,Groceries,282.0,185.37,0,77.0,2,5,2023,22,0,1.017097477131108,2,0,151,880,239.0,281.0,229.0,228.0,304.14285714285717,56.259602355000595,299.46666666666664,50.12380075671451,0.5307300481619326,-0.8475409228928316,-0.8996308696522427,0.43665123195606537,0.9942179068939511,0.10738134666417119,6
2023-06-01,Groceries,250.0,185.37,0,58.32,3,6,2023,22,0,1.017097477131108,2,0,152,881,282.0,307.0,278.0,258.0,304.2857142857143,56.192271964847265,298.6666666666667,50.207386002413664,0.5160623910158525,-0.8565509959010038,-0.8840675099433634,0.4673592171580027,0.9984354211555644,0.05591699010060231,6
2023-06-02,Groceries,312.0,185.37,0,68.0,4,6,2023,22,0,1.017097477131108,2,0,153,882,250.0,275.0,289.0,323.0,296.14285714285717,59.75067244092557,299.1666666666667,49.6227723956436,0.5012418134457758,-0.865307254363206,-0.8674563547295971,0.49751328890718016,0.9999907397361901,0.004303538296248445,6
2023-06-03,Groceries,360.0,185.37,0,67.32,5,6,2023,22,0,1.017097477131108,2,1,154,883,312.0,379.0,376.0,379.0,301.42857142857144,59.20263829384895,301.96666666666664,47.80526830968412,0.48627270710869236,-0.8738071036110795,-0.8498170915275306,0.5270777086423678,0.9988797155850337,-0.04732138832242948,6
2023-06-04,Groceries,376.0,185.37,0,74.0,6,6,2023,22,0,1.017097477131108,2,1,155,884,360.0,383.0,377.0,367.0,298.7142857142857,55.36459243269133,305.3666666666667,48.19606746966196,0.47115950767386344,-0.8820480249558539,-0.8311706263658074,0.5560174366570453,0.9951053111006983,-0.09882013873286398,6
2023-06-05,Groceries,257.0,185.37,0,75.48,0,6,2023,23,0,1.017097477131108,2,0,156,885,376.0,265.0,299.0,296.0,297.7142857142857,53.6243548079728,307.1333333333333,49.80910686246807,0.45590669350845886,-0.8900275764346767,-0.8115390590073611,0.5842981736283683,0.9886775902323401,-0.15005539834465417,6
2023-06-06,Groceries,250.0,185.37,0,59.75,1,6,2023,23,0,1.017097477131108,2,0,157,886,257.0,239.0,254.0,227.0,296.57142857142856,54.515615936649816,303.06666666666666,48.70738337667371,0.44051878435049546,-0.8977433935342335,-0.790945656756778,0.6118864012687234,0.9796136916454907,-0.20089055513063162,6
2023-06-07,Groceries,264.0,185.37,0,73.43,2,6,2023,23,0,1.017097477131108,2,0,158,887,250.0,282.0,281.0,287.0,298.14285714285717,52.708091002641936,299.1666666666667,48.09192586425809,0.4250003399695534,-0.9051931898913977,-0.769414826883937,0.6387494220515281,0.9679377830240646,-0.2511900638848177,6
2023-06-08,Groceries,299.0,185.37,0,59.89,3,6,2023,23,0,1.017097477131108,2,0,159,888,264.0,250.0,307.0,270.0,295.57142857142856,54.0489196403188,298.1,48.517575912382036,0.40935595881562137,-0.9123747579707273,-0.7469720876965552,0.6648553979642866,0.9536809966304455,-0.30081980763566785,6
2023-06-09,Groceries,374.0,185.37,0,59.4,4,6,2023,23,0,1.017097477131108,2,0,160,889,299.0,312.0,275.0,334.0,302.57142857142856,50.19912729273599,300.5,46.62302968010219,0.3935902766564672,-0.9192859697186103,-0.7236440382959131,0.6901733882429713,0.9368813462954307,-0.3496474552512306,6
2023-06-10,Groceries,318.0,185.37,0,63.3,5,6,2023,23,0,1.017097477131108,2,1,161,890,374.0,360.0,379.0,323.0,311.42857142857144,57.13101067679721,303.4,48.42527125945395,0.37770796520396577,-0.9259247771938495,-0.6994583270516485,0.7146733860429596,0.9175836260593949,-0.39754281428255317,6
2023-06-11,Groceries,364.0,185.37,0,62.23,6,6,2023,23,0,1.017097477131108,2,1,162,891,318.0,376.0,383.0,355.0,305.42857142857144,53.25366072818199,305.0,48.07537185826358,0.36171373072976726,-0.9322892131745135,-0.6744436188329451,0.7383263540031069,0.8958392907349124,-0.4443781781046061,6
2023-06-12,Groceries,248.0,185.37,0,55.38,0,6,2023,24,0,1.017097477131108,2,0,163,892,364.0,257.0,265.0,276.0,303.7142857142857,50.736949999364626,306.0,49.00246299228564,0.34561231267073356,-0.9383773917408641,-0.6486295610349819,0.7611042586607742,0.8717063187093214,-0.49002866642906,6
2023-06-13,Groceries,287.0,185.37,0,65.77,1,6,2023,24,0,1.017097477131108,2,0,164,893,248.0,250.0,239.0,289.0,302.42857142857144,52.210653902745854,303.5,50.00810279172326,0.3294084822245309,-0.9441875088341991,-0.6220467484408688,0.7829801036770618,0.8452490573530654,-0.5343725582809753,6
2023-06-14,Groceries,242.0,185.37,0,65.27,2,6,2023,24,0,1.017097477131108,2,0,165,894,287.0,264.0,282.0,229.0,307.7142857142857,47.695961693886574,301.23333333333335,49.12663673386952,0.3131070409358278,-0.9497178427914313,-0.5947266869607655,0.8039279618328197,0.8165380514459174,-0.5772916165517255,6
2023-06-15,Groceries,262.0,185.37,0,66.48,3,6,2023,24,0,1.017097477131108,2,0,166,895,242.0,299.0,250.0,278.0,304.57142857142856,51.61994815591138,300.1,50.11115231370022,0.29671281927349036,-0.9549667548552552,-0.5667017562911179,0.8239230057575541,0.785649855078719,-0.6186714032624976,6
2023-06-16,Groceries,301.0,185.37,0,58.38,4,6,2023,24,0,1.017097477131108,2,0,167,896,262.0,374.0,312.0,289.0,299.2857142857143,54.11935662870253,299.2,50.55785351183436,0.2802306751992168,-0.9599326896597443,-0.5380051715383007,0.8429415373547822,0.7526668275320072,-0.6584015846980501,6
2023-06-17,Groceries,359.0,185.37,0,59.68,5,6,2023,24,0,1.017097477131108,2,1,168,897,301.0,318.0,360.0,376.0,288.85714285714283,43.26826616751331,301.6,48.78849496940113,0.2636654927280084,-0.9646141756912432,-0.5086709438521065,0.8609610158889931,0.7176769136759644,-0.6963762255968696,6
2023-06-18,Groceries,365.0,185.37,0,59.06,6,6,2023,24,0,1.017097477131108,2,1,169,898,359.0,364.0,376.0,377.0,294.7142857142857,50.10560276627108,304.3,49.670743487697706,0.24702218048093558,-0.9690098257244062,-0.4787338401157884,0.8779600847008882,0.6807734094770175,-0.7324940716135777,6
